User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,Latitude,Longitude
14301,2,-74.16116745,45.63116692,1998.585622,2000.977646,70.47970682,51.70997998,-9.050704207
14302,2,-75.70821459,46.93231724,1998.903743,2000.648526,71.04983046,66.92148217,61.88092161
14303,2,-73.93288062,45.27927387,2000.17303,2001.332955,70.01822767,-8.042959972,-84.18797537
14304,2,-75.07887747,44.29758844,2000.781119,1999.562169,67.95731893,-44.06474881,-106.3125389
14305,2,-76.4797118,45.59244765,1997.22608,1999.236613,69.89369322,-0.616648751,22.57449933
14306,2,-74.43348864,44.15789388,1999.494678,2000.24503,66.66528654,-42.7704937,-40.02315347
14307,2,-73.6886415,44.97755093,2000.159938,2000.01979,70.80996181,-11.09925239,-89.3553684
14308,2,-75.73379736,44.23768677,2000.772588,2000.936233,70.09049745,-71.01506391,165.8070498
14309,2,-75.58080098,46.57933624,2002.098766,2001.823938,69.06666434,17.57653878,52.80155528
14310,2,-74.35467332,47.13120314,2000.449698,2000.206506,70.03401152,-6.3907351,69.3538905
14311,2,-74.03607972,44.25288397,2000.649075,1999.210797,69.59744627,-22.08095148,-69.96687244
14312,2,-74.06221356,45.16304692,1999.987072,2000.309687,69.96219822,-21.29985094,46.40992209
14313,2,-76.24794196,45.71599465,2000.671161,2000.399593,70.4790566,39.64791096,9.836935574
14314,2,-75.30764176,46.08187608,1999.536273,1999.657882,70.21559416,52.79757176,77.44848906
14315,2,-74.12741218,46.18384633,1999.56798,1998.857675,69.00603159,27.84523406,62.00261567
14316,2,-76.59836182,43.85787514,2002.518341,1999.638712,70.74266373,8.231105604,-50.33358528
14317,2,-75.02417122,44.51036322,1999.881683,1998.749764,72.99513454,-52.96569582,110.7282432
14318,2,-75.25685953,46.02980117,1998.421552,1999.668265,69.35712179,2.064930613,142.3336555
14319,2,-74.11983968,45.12787312,2001.124426,2000.3054,69.87955678,6.936231703,-46.5416516
14320,2,-77.14920512,46.17555773,1998.849114,1998.846873,70.51205142,-34.41920775,26.91694937
14321,2,-75.92324481,44.52159762,1999.716878,1999.115581,68.90120583,6.615202179,135.3137806
14322,2,-76.12931062,44.43528505,2000.272657,2001.477054,70.29283413,31.4972338,19.8060595
14323,2,-75.45410562,45.67794122,1999.639373,2001.262455,68.81516572,85.42771383,68.60196925
14324,2,-73.45497767,45.8703833,2000.91002,1999.358582,70.84223682,30.78987509,-128.4578488
14325,2,-75.13258788,43.14196654,2001.083368,2000.707441,70.32316074,27.41003528,-4.252652027
14326,2,-75.81170799,45.18215139,2001.995374,2000.161105,70.17414563,55.37647202,-170.6816742
14327,2,-75.47224935,45.43809204,2000.142919,1999.637014,68.56292257,-37.43136812,-101.0702046
14328,2,-75.77275636,46.07596869,2001.39116,2001.21646,71.50796303,60.1535394,-96.81159416
14329,2,-74.00050903,45.57639005,1999.110014,1999.721545,68.69560923,8.501907816,-51.37646419
14330,2,-74.50260575,44.28276484,1998.94699,2000.43203,71.38952939,-0.046540911,-17.9952317
14331,2,-74.98456426,43.8041706,1998.046505,1999.420214,72.00554162,40.55144709,90.0222998
14332,2,-76.01575185,45.29673659,1999.836701,1999.468248,71.67376531,-76.26933598,-114.0306627
14333,2,-73.90943621,46.62712613,2000.259456,2000.523427,69.36618221,25.59614945,53.59552121
14334,2,-75.71211518,44.8699239,1998.391682,2001.768633,69.77290669,76.7064066,-162.8727905
14335,2,-73.57363703,44.4255674,2000.391177,1999.757214,70.22627184,16.76147141,148.2715238
14336,2,-75.17678464,44.04118477,1999.135841,1999.975984,70.83299434,-1.617244639,160.189817
14337,2,-75.17373991,45.296853,2000.694517,2000.432652,69.6114596,11.4997712,52.40299999
14338,2,-74.74775731,45.40846556,1999.044954,2000.456637,69.80696544,-82.89275071,-12.91623759
14339,2,-73.59965409,44.70047102,2000.150715,2001.504383,69.47305962,-58.63548319,139.4721225
14340,2,-75.23210997,46.71517259,2001.82536,2001.668556,70.23226471,-56.55981006,-159.8130525
14341,2,-77.15574591,44.98443052,1998.249324,2000.560355,69.90983251,75.223249,-11.82781301
14342,2,-75.00447324,44.23134612,1999.97371,2000.003636,70.31068875,-53.08141504,33.99789835
14343,2,-75.51276956,43.86181924,2000.610346,2001.323032,72.28162545,14.02074183,38.77093991
14344,2,-74.43714128,43.59932433,2001.419495,1999.610633,69.90699309,41.50971912,-142.4378165
14345,2,-75.22523721,43.81230608,2001.116133,1998.57193,68.51959847,26.11648098,173.7821812
14346,2,-75.62537454,46.11398054,2001.101004,1999.265979,69.48390464,28.17178427,158.3673537
14347,2,-75.53476486,45.27614146,2000.155498,2001.531371,70.68377956,71.64829599,57.09567889
14348,2,-74.74089808,43.80716039,2000.807541,2001.742081,70.7989892,46.28492791,179.4395908
14349,2,-74.33631031,44.51674641,1999.920457,2001.081736,70.88929961,-71.23171553,141.0078293
14350,2,-75.74967087,43.20931758,2000.088948,2002.409746,69.6594452,61.5361205,37.31637933
14351,2,-74.16280447,45.19050405,2000.518327,2000.677557,69.86054945,65.29583377,-74.6871099
14352,2,-75.08851128,45.66543196,1998.187917,2000.704511,69.41129284,-55.9941019,49.09174135
14353,2,-75.33447286,44.18631353,2001.088007,2000.949094,70.36499682,-62.92989003,33.8690459
14354,2,-74.96669533,45.14838091,1998.197735,2000.626409,69.09529317,36.76820471,-60.01354693
14355,2,-73.57419438,45.61964474,2001.799543,2000.010198,68.08264261,61.68274476,-47.64731883
14356,2,-74.36116883,45.54358556,1997.703261,2000.92625,69.82581338,0.757580018,-89.64113183
14357,2,-75.85412193,45.74373202,2000.729794,1999.526646,69.83176758,44.89612342,-99.35715061
14358,2,-74.87985047,45.13516693,2000.208038,2002.172746,69.08797549,-17.09782377,-44.32674822
14359,2,-76.02459756,44.71239631,1999.048824,1999.336203,70.70826588,-23.76388519,-164.6202161
14360,2,-75.90273108,44.91517673,1999.238446,2001.428574,70.39826208,-28.00276985,-107.5689155
14361,2,-74.83145355,47.28236402,2001.565737,2002.030123,71.16115287,15.29089251,145.7906321
14362,2,-74.2429072,45.88811812,1998.80586,2000.627459,70.23719739,-3.882419524,-52.61526827
14363,2,-74.52685399,42.00183468,1998.10766,2001.240985,69.79664942,-6.314645211,127.4276125
14364,2,-73.47146773,45.66889408,1999.702297,1998.741017,70.73637636,58.82382597,135.2834774
14365,2,-76.04347164,42.92813992,1999.297988,2000.461972,70.77452408,-16.10054395,-51.32803373
14366,2,-74.16388401,44.84897627,2001.371321,2001.470974,69.22195319,62.16592656,174.925786
14367,2,-75.25704844,43.76175131,1999.974286,2000.532151,69.91816958,-12.22947094,-77.17238912
14368,2,-74.99605036,44.92264712,2000.356847,1998.916262,70.23197517,86.66116607,74.32994519
14369,2,-74.84532556,46.3127177,1998.464311,1999.348496,69.58437508,-63.18104142,-45.23949135
14370,2,-74.50295193,44.98615396,1998.323027,1998.71836,69.59494963,-0.935248907,136.8682844
14371,2,-76.76412579,45.14354579,1999.758026,1999.330247,68.79920604,62.61505212,71.72871721
14372,2,-72.78924587,45.68470574,2000.438749,1999.199216,70.42462024,69.67890541,128.1257067
14373,2,-74.05173218,43.99176263,2000.774678,2001.05829,70.29043508,-52.31898768,172.4529902
14374,2,-75.33059476,44.64035844,2000.257819,2000.449711,70.86875575,83.93426485,-37.74870877
14375,2,-75.75703238,43.58984318,2000.080829,1998.738346,69.09755774,0.475312374,-13.56365643
14376,2,-75.45616364,45.22434305,1999.771202,2002.384394,71.81590584,15.68072261,-104.3195297
14377,2,-75.83844969,46.01453855,1999.397808,2001.279433,70.48559475,-3.490997136,44.35411819
14378,2,-74.2840899,46.14488523,2002.398084,2000.433881,69.09895025,-82.12749771,-122.6346112
14379,2,-76.17353493,42.24708717,1999.49566,1999.397403,67.63986009,-31.79261252,122.7374411
14380,2,-75.20055759,44.20962278,2000.417736,2000.588211,68.50811389,-10.68004805,8.500654465
14381,2,-74.07288386,43.76272531,2000.606872,1999.748475,69.79809998,32.57195514,-23.34189823
14382,2,-74.82534722,43.88140975,2001.75975,1997.70688,67.98828619,8.944108708,164.1541568
14383,2,-77.45134826,45.55522445,1998.700792,1999.606891,69.39620352,61.68725182,-92.13768632
14384,2,-74.7373347,44.52418796,1998.679624,2000.169038,69.41523317,39.10655053,-37.55960674
14385,2,-75.57167776,45.33138307,2000.076061,1999.217869,70.77342843,-71.22746637,-16.49150579
14386,2,-75.22548178,44.42994164,1997.600797,1999.624183,70.56809546,-49.85338506,110.6809557
14387,2,-75.51214939,44.74805379,2000.373703,1999.501194,67.5836603,-67.81834176,-165.08831
14388,2,-74.06110334,45.22985606,2001.284205,1999.352683,69.68186573,-7.532705333,12.27013207
14389,2,-74.00655659,44.66787349,1999.868563,2000.159465,70.53103189,-50.85158251,-149.348134
14390,2,-75.66006207,45.11508879,1999.354674,2000.296517,70.50839146,-3.863443803,27.28929524
14391,2,-73.64666798,45.79053882,1999.896444,1999.594822,70.19125754,15.70289693,101.1090808
14392,2,-74.54250551,43.85372094,2000.120379,2000.805592,70.18935454,-50.40250896,-144.3225142
14393,2,-76.42082798,45.99021131,1998.801566,2000.272163,69.42692186,-77.97337193,98.60786312
14394,2,-74.84347786,44.42613785,2001.211881,1999.934598,71.92842935,-1.135097791,34.75439394
14395,2,-76.0055971,44.64286879,1999.162455,2001.343155,69.65898262,-37.30926041,39.23574059
14396,2,-76.03760593,44.39377742,1999.821677,2001.664589,69.70935851,-30.20618057,84.45816608
14397,2,-74.50759302,45.12359949,2001.620565,1997.824924,68.96455801,39.61842337,165.0753045
14398,2,-73.00322395,45.31489352,2000.812201,2000.21335,69.66271983,47.47092715,23.70015959
14399,2,-74.32087486,46.18537502,2001.213982,2000.339179,69.7888545,-55.13929494,-112.9758951
14400,2,-75.58370105,46.77404263,2000.465961,1999.533491,68.51713322,-51.80574494,-129.9170644
14401,2,-75.83445884,44.50884993,1999.254968,1998.421059,69.81979474,48.33265673,-169.6281209
14402,2,-75.03435651,44.70957256,2002.556093,2001.366353,69.47777507,-20.52524161,-141.5250716
14403,2,-76.03348897,44.76866698,1998.309448,1998.637649,69.66092678,46.66192692,111.6783697
14404,2,-75.77464628,45.14656816,1998.76553,2001.179725,70.08008043,41.72556308,-47.24178854
14405,2,-75.01653948,46.24187298,2001.61559,1999.510174,70.28320601,-4.177105329,73.22452644
14406,2,-73.07128757,45.81082213,2001.91849,1999.234738,71.30675658,56.57226126,-165.6116438
14407,2,-75.84031823,44.71228468,1998.848683,2001.022959,69.45117534,41.74055751,-45.39984955
14408,2,-75.44046853,45.58619454,1998.320525,1999.324947,71.53686335,-59.26427326,162.1537483
14409,2,-73.73720509,45.27165437,2000.082923,2000.423212,67.98376993,-34.14877931,-177.36575
14410,2,-75.66023524,45.35630508,2000.83944,2001.936732,69.42647451,-36.13046012,168.6721654
14411,2,-74.59120166,44.07025644,1999.808926,2001.456919,68.41143441,15.22896373,15.74781086
14412,2,-74.31275409,43.88028489,2001.63638,2000.833538,69.69101696,12.83178976,-66.72118795
14413,2,-74.86286643,44.01837695,1999.446394,2001.5911,70.48539896,-56.69320789,162.5780293
14414,2,-75.21589037,45.09874898,1998.970962,2000.177124,71.147613,23.02394112,127.8176181
14415,2,-74.58221599,46.19386712,1999.197226,1999.252278,70.03940686,-2.592351988,-10.8523273
14416,2,-75.98632086,43.91431854,2000.614776,1998.814195,68.4724796,-79.03392612,-105.8531641
14417,2,-73.60213719,43.39440686,2001.380034,2000.731399,69.82448293,84.36821621,-100.1119099
14418,2,-74.34240971,45.21106115,2000.146882,1999.866242,71.53149642,31.83560436,71.75293497
14419,2,-75.05648291,46.60756659,1999.818667,2001.92667,68.7441364,65.5188715,131.0792038
14420,2,-74.64646831,43.90657383,1999.566064,1999.753982,69.2110961,-62.32529438,-92.24796673
14421,2,-74.80026189,44.66339985,2000.891394,2000.680762,70.15001695,32.54256158,-71.85621446
14422,2,-74.63675641,45.90392805,2000.906052,1999.311549,68.88155245,79.14237028,27.76036713
14423,2,-75.40241436,46.44038622,2000.630062,2001.533172,71.38319997,64.28425677,93.18248201
14424,2,-74.22708124,47.150641,1999.184104,2001.143592,70.62808052,66.79234215,-159.7299762
14425,2,-74.30047985,44.67714153,2000.050608,2000.582868,69.30326634,-82.68096145,102.201566
14426,2,-75.23889397,45.00890707,1999.856344,2000.082257,70.28389725,57.79031215,43.37213063
14427,2,-73.40717966,45.34648733,2000.255,1999.764759,69.20957011,-35.55908466,42.07455245
14428,2,-76.98314127,44.7761424,2001.183649,2001.017227,68.42990067,66.27464176,22.59097938
14429,2,-73.79005547,43.59980327,1998.814404,2000.074259,70.21472338,-36.28623354,14.31264184
14430,2,-74.84420025,46.21004641,2000.994669,2000.814948,70.23398314,-88.38603325,61.01432712
14431,2,-75.89522219,44.53218527,2000.627098,2000.557769,71.1948762,-59.10390529,173.7061468
14432,2,-75.0036228,44.96769912,2000.835497,1999.329647,68.36192923,60.04041582,-137.4908742
14433,2,-74.70499841,44.92711293,1998.90159,2000.717275,70.88299505,-16.72375077,-173.9933261
14434,2,-74.95726522,44.49366099,1999.146349,2000.735575,69.03057849,-17.98219727,84.58216102
14435,2,-75.94866632,44.29779082,2001.549952,2001.448413,70.67426482,-50.61944925,33.01004858
14436,2,-74.72419544,44.70200872,1999.922226,2000.454545,69.97565289,18.31787865,145.7553278
14437,2,-73.67872913,45.52795122,2000.294928,2000.164857,70.13716907,4.525123987,-116.4118101
14438,2,-76.62009428,44.88559203,1998.924399,1999.53,71.43084139,40.28591522,88.90573157
14439,2,-73.86860841,44.9837326,2000.203198,2001.100507,70.16984058,-72.79265225,-145.5837371
14440,2,-75.53319742,43.42633363,2000.851486,2000.308731,69.66319961,39.40177201,-6.486055193
14441,2,-75.69188417,45.09226013,2000.676238,1999.712187,70.19575989,14.76065142,-128.6239542
14442,2,-76.82677445,44.17762454,1999.711446,1999.68725,69.45553929,53.48123484,-138.2410181
14443,2,-74.18157032,44.29521362,2000.764104,1999.28458,69.61071044,-60.64472685,-60.90318503
14444,2,-73.62528851,46.87696105,2000.336683,1999.588854,70.12645392,84.01894003,113.7298264
14445,2,-75.45049277,45.19575571,2000.446836,1998.808826,69.96286768,-88.31856714,-7.290814419
14446,2,-76.93835522,44.84243382,2000.688939,1999.967343,70.75831493,-63.03508129,93.92782561
14447,2,-74.93828409,45.01279294,1999.225674,2000.28257,68.76270755,23.33006611,-151.7134314
14448,2,-74.48999258,46.76186124,2002.159271,1999.230472,71.53508365,63.26700094,3.25641226
14449,2,-74.43922099,43.57680163,1999.50406,2000.69158,70.18861365,23.45422902,-102.0861406
14450,2,-74.69831573,45.40764258,2000.687206,2000.085541,69.70745467,52.71193812,44.87356843
14451,2,-75.00108349,45.15406896,1999.779389,2000.82679,70.67613249,-36.36431982,-142.8950958
14452,2,-75.45299441,44.29544502,2000.151324,1999.18542,68.81944479,-39.55866972,-38.25925147
14453,2,-75.15502605,46.4928085,1999.585257,1998.54026,69.73281097,11.8924955,-76.03491153
14454,2,-75.62444597,45.17760925,1998.58717,1999.729141,70.27052897,23.36811146,119.6893157
14455,2,-75.17401458,43.85215962,2001.127664,1998.934387,69.12972017,-75.96704594,-133.5210209
14456,2,-75.74489499,46.35662238,2001.177641,2000.127581,70.34163319,-65.91336627,-160.4950149
14457,2,-74.97738123,43.31839686,1998.751492,1997.516541,71.64130647,4.487898887,-37.57586153
14458,2,-74.01603635,45.39701298,2000.739683,2000.99124,68.91129179,-33.28037139,-146.8456432
14459,2,-75.393023,44.76587132,1999.743701,2000.410901,70.69343714,-29.08404581,-93.62118454
14460,2,-75.77743995,45.51533799,1999.628608,1998.256278,70.35188477,83.37386593,-168.0369369
14461,2,-73.55576283,46.03482778,1999.704693,2000.453086,68.3392777,-66.78974698,118.4626372
14462,2,-74.92116533,44.48353861,1999.68459,1998.881116,70.2441565,-78.36776102,127.080018
14463,2,-73.68861743,43.3312046,1998.602547,2000.120604,69.31441076,-5.146130022,-28.07060474
14464,2,-74.48239131,44.23537116,2001.337844,2000.482622,70.97388579,-50.8095488,-142.4944658
14465,2,-75.59633725,44.23727299,2001.830525,1999.019965,68.89412838,42.44241184,33.60584808
14466,2,-73.41745174,45.19896972,1999.037861,2000.444992,70.47535471,72.66270807,51.25516816
14467,2,-76.45464564,44.79002267,1999.324623,2000.215263,70.66727564,33.62741849,30.55656636
14468,2,-73.17044851,44.50647578,1999.270266,1999.090197,69.16274778,-44.25000575,74.80267429
14469,2,-74.52902124,44.92950377,1999.718041,2001.974377,70.61966219,4.680917766,-56.38204959
14470,2,-74.02664189,42.89034967,1999.361872,1998.922846,69.54571245,-7.75155447,80.58079254
14471,2,-74.42838816,44.38242875,1998.485222,2000.808139,70.05420279,-29.61944122,138.3347444
14472,2,-73.97947337,46.96170374,2000.844189,2001.310707,71.63660315,-19.87211922,135.331509
14473,2,-75.46858259,46.1196104,1999.246301,1998.922387,68.44218798,72.64083284,-48.20011008
14474,2,-75.5190141,46.16127381,1999.092109,1999.70941,70.16724657,51.30410358,28.56149025
14475,2,-75.96753304,43.9785791,1999.553235,1998.525561,71.17022077,0.040867645,-134.6720282
14476,2,-75.1934112,45.07854956,2002.462143,1999.255807,68.86779351,-57.76894248,75.20251311
14477,2,-76.0140933,45.2898224,1998.978351,1997.902366,70.87722535,23.72064205,-160.6406065
14478,2,-74.2422406,45.25492482,1998.730175,1999.909423,69.58416511,71.96043283,-35.12318029
14479,2,-74.08620216,44.3936086,1997.364503,1999.260913,69.29932098,-21.70545882,-2.155544314
14480,2,-75.0689039,43.86476742,1998.786329,2000.380842,71.54458828,-27.30487072,-8.052939905
14481,2,-76.68537674,45.85026072,1999.13513,1999.762397,70.60857716,-21.36710897,-102.0447107
14482,2,-75.09018859,46.1541062,1999.951816,2001.452693,69.17262678,30.82911897,-7.837944054
14483,2,-75.04639028,43.01844451,1999.546494,1998.993576,69.91725943,26.16981051,132.230968
14484,2,-74.23590914,45.19693204,2000.80799,1998.869385,69.71839461,-54.30397878,-173.0912496
14485,2,-76.95500941,45.53820745,1998.374818,2003.561875,71.31987486,23.2871635,86.81295735
14486,2,-76.63030956,45.84774454,1999.941918,1998.888705,70.16198155,-19.71497047,-46.50864146
14487,2,-74.95786768,45.53801216,2000.126324,2000.178272,70.29083989,-4.316957829,165.1976409
14488,2,-75.58621676,44.69665102,2000.962852,1998.467223,69.40839853,-46.71006394,152.1889399
14489,2,-73.86798278,44.70256005,1998.134214,2001.225666,69.55267438,41.9514048,74.94650007
14490,2,-74.61587447,44.81150412,2000.591146,1998.107898,68.46508999,-50.61859174,-84.68298648
14491,2,-75.15369062,45.11838149,1999.778304,1998.953672,69.38595264,-45.55919696,-6.69051963
14492,2,-74.8030637,45.12826612,1999.767125,1999.782579,67.5470154,64.69578108,116.8223893
14493,2,-73.94249519,44.71312698,2000.054199,1998.446596,68.26575619,6.219665331,43.46794142
14494,2,-73.90454134,45.4029708,1999.324886,1999.836945,68.88802019,-68.87203044,-83.72655587
14495,2,-75.35145952,44.4048886,1999.069477,1999.136481,69.89413904,-50.94914598,165.7079945
14496,2,-74.3852387,44.57234359,2000.01128,1999.756277,70.66885811,26.42908236,143.1564636
14497,2,-75.01158942,44.26999963,1999.875745,1999.724445,70.59858841,-86.22106982,91.67708838
14498,2,-75.15998521,44.5995751,1999.187955,2000.663529,69.47801104,-52.12573608,-2.450168394
14499,2,-74.82360182,44.72626934,2000.502456,2001.660907,69.8133956,50.61952619,128.7164004
14500,2,-75.21459036,47.9756418,1999.614296,2000.100292,70.20464738,74.42101288,123.0430735
14501,2,-76.33164345,46.61926929,2000.524672,1999.716885,69.49571932,-45.88227438,124.3187712
14502,2,-75.79601088,46.33079343,2000.027868,2000.1479,70.51820604,-60.96441702,-18.10330056
14503,2,-74.6621286,43.01271705,2000.301546,2000.267255,67.40021163,-77.82123041,-45.11126563
14504,2,-75.21688153,43.18744244,2000.932957,1999.703457,71.19212693,-20.70944615,-10.18101034
14505,2,-76.12492431,43.2991419,2001.003197,2000.85118,70.33575633,-85.75121182,-59.39877777
14506,2,-74.05206361,45.50166361,2001.038283,1998.374151,70.26241171,-41.13008596,-155.0808645
14507,2,-75.25192759,44.44748169,2000.657984,2000.111129,69.19446018,-9.350785831,112.159746
14508,2,-75.15415336,45.18605812,2001.474037,1999.519136,70.15087182,-2.523640702,49.66101034
14509,2,-75.57736705,46.23069993,1998.518993,2000.812409,68.63200892,60.30361777,-16.07167418
14510,2,-74.9195477,45.15314001,1999.95888,1999.656895,72.28326675,52.31455276,-31.91400853
14511,2,-74.24329493,44.29183289,2000.246977,1999.757661,67.64841167,5.790807565,-15.9080015
14512,2,-74.74001793,42.94764265,1999.004978,2000.252128,70.45137218,35.64060549,23.21056873
14513,2,-74.01211339,47.67909126,2000.456372,1999.260416,70.8656173,-0.866112407,-133.2468147
14514,2,-74.7537187,47.04648401,2002.457574,1999.603032,68.15544354,53.46257404,-19.91726587
14515,2,-73.42265875,45.24579392,2002.225569,1999.765472,70.38114993,-55.33309042,-7.526467746
14516,2,-74.99105777,46.00722646,2000.990605,1999.100392,71.88586336,70.48107281,52.46528328
14517,2,-74.31752904,46.58266641,1998.650668,2000.453607,70.31967007,-14.44876165,-132.5581695
14518,2,-76.19022487,45.45274893,1999.829226,1998.976987,69.31547981,24.16117819,-102.8676137
14519,2,-76.19396887,45.66782514,2000.228382,1999.8169,70.07551531,43.30424201,74.23071599
14520,2,-74.73500337,44.25386234,1998.745717,2000.469062,69.14091198,82.69038674,131.6296631
14521,2,-74.07097742,46.22587892,1997.918349,2000.556705,69.91639596,79.46118145,23.14750909
14522,2,-75.4147655,43.95984833,1998.78016,2001.315892,72.27383531,53.31368333,139.5243416
14523,2,-74.97109263,44.87577774,1998.913249,1999.73428,70.36559523,80.81630222,-68.70432227
14524,2,-75.54130098,46.25074876,2001.02343,2001.646633,68.55466747,-7.616305514,-53.7151091
14525,2,-76.4395018,43.16647927,2000.754243,1999.03216,68.96127381,-51.15082253,81.40006436
14526,2,-74.5576446,44.92566122,1999.945218,1999.287795,70.64125008,4.425697854,120.3093155
14527,2,-76.44229728,44.75204434,2001.209037,1999.983598,70.57097818,-19.64258514,155.6308677
14528,2,-73.24661341,44.81377892,1999.281026,2001.410748,68.14728963,85.98938214,91.38131641
14529,2,-74.95853337,46.10154395,1999.698863,2000.501004,69.32634789,44.3448522,-80.96788035
14530,2,-75.19439492,45.16176209,2000.966369,2000.862173,71.30684524,-54.54331196,-119.4749221
14531,2,-73.27786436,44.26443877,2001.333725,1999.113968,71.57302502,-14.53646372,136.4024587
14532,2,-76.00303967,45.3042751,2000.616556,2001.642811,70.71611622,-45.17981519,178.8473169
14533,2,-73.63951903,45.76242197,1998.850257,1999.800073,70.73138284,86.36502387,20.28319263
14534,2,-74.32886871,44.82126771,1999.779896,1998.72291,70.64753876,42.65983402,67.66646489
14535,2,-75.26305388,45.42600957,2001.701333,2000.746688,67.90353658,72.26015642,103.7075893
14536,2,-75.26122071,46.17590911,1999.862968,1998.921693,69.587174,5.344919565,-60.64291554
14537,2,-74.68078185,44.84488723,2000.933218,2000.42399,72.49595912,-64.91382934,-52.29258885
14538,2,-76.57616626,45.69929141,1999.933778,1999.920438,69.79931639,1.425334879,-66.863061
14539,2,-75.79394271,46.338526,1999.501087,2000.075944,70.11761604,-17.07034558,-148.8868033
14540,2,-76.50522714,43.8405266,1999.965562,2000.371398,70.0508027,-14.44136073,126.4080356
14541,8,-66.4868555,41.98219434,20.84434634,44.44725498,90.75011288,-18.75832222,-179.1969585
14542,8,-86.45755317,21.38234283,125.4223039,151.038224,90.08550716,41.77169964,-106.140678
14543,8,-62.50245766,46.15958661,4.012387483,29.62803177,91.53172946,63.03906673,146.0333119
14544,8,-84.30581069,22.39150458,113.059789,141.0201458,89.91470267,26.45175654,154.6010721
14545,8,-84.69240428,17.65422483,154.9289313,179.7325135,90.97326488,-2.940701822,130.4122336
14546,8,-88.65906701,17.38741106,141.9243889,165.3684422,90.26065271,-41.42193799,69.58141196
14547,8,-64.1697046,43.68152839,14.92527004,37.6311853,90.97072199,-13.38541449,16.82216053
14549,8,-74.02165129,34.55483932,60.84753561,85.58345429,90.95691722,39.12667799,157.7293957
14550,8,-72.66116307,35.79247594,45.0281482,70.57880099,87.11609178,28.10419765,9.336416594
14551,8,-84.59588231,23.29110417,114.1741247,140.7715855,89.76394864,58.05583136,-75.43999309
14552,8,-89.1843131,18.43060718,144.3288368,170.185718,91.37052339,-59.99225962,-65.20210292
14553,8,-85.43538821,19.27323521,153.4334252,181.7405598,90.20315674,-24.17516305,-170.8050662
14554,8,-85.44748014,21.11317801,120.3004988,144.5512827,90.7919756,-27.28596453,150.6679189
14555,8,-61.20065758,46.68758718,0.466782667,24.67864052,91.08356758,-88.7260564,-81.35692882
14556,8,-85.0061785,23.37331546,115.2607292,139.4404741,90.46324785,34.96581889,-65.07967164
14557,8,-73.85247383,32.22415762,59.57041397,86.7092812,89.96381266,-14.18815327,27.11582934
14559,8,-87.32615255,20.13505425,130.1660635,154.5585287,88.73624698,-38.25951748,45.3658972
14560,8,-88.45340646,15.91852987,146.4214945,169.717037,90.72738445,8.657400398,8.662874208
14561,8,-80.63081923,23.40825161,162.7038616,178.3721738,89.71034021,-55.95753282,-137.8707875
14562,8,-70.41322653,36.59671668,44.58263347,69.98206316,91.00781897,-11.9465063,138.3564205
14563,8,-82.22785432,24.85500862,93.61511782,121.0872901,90.92946386,19.78198489,159.906941
14564,8,-78.19442668,29.84185255,84.41224413,108.258982,87.99093441,-54.8590993,-118.6321786
14565,8,-81.42261554,24.27134748,105.9348642,131.3030594,89.98715657,76.3323009,-176.7339136
14566,8,-90.25260008,17.57361938,154.6240881,180.3747942,89.9739271,32.72659062,-4.767401671
14570,8,-81.89168799,20.51322285,159.4307357,180.9030565,89.26815668,85.96813021,169.2782438
14571,8,-84.68877061,25.87295652,105.6793777,129.5157894,90.40248855,-11.32385998,-164.8313365
14573,8,-86.37389318,22.44104622,114.9062127,139.7418241,89.43604975,53.51425236,-101.2982154
14574,8,-86.90032688,20.03458458,123.7186943,151.1961566,90.77004216,23.94651245,-5.67670056
14575,8,-87.67790294,19.00741781,155.1009491,180.7751187,90.36757379,88.74862811,-171.3417378
14576,8,-79.53074192,21.73737186,150.6036357,170.5292258,84.38540476,81.59796915,12.48632624
14577,8,-86.10480819,24.46031547,116.8703532,140.3609237,90.62464698,24.78980498,51.80611958
14578,8,-84.68625565,21.41769649,161.5699967,188.911391,91.23332875,13.07059181,-3.475685809
14579,8,-65.654962,43.24164718,16.08179985,40.37582105,90.02663751,-19.20927329,-55.09169726
14580,8,-58.37807788,47.7062821,0.231921772,16.44892543,90.2651212,23.50640773,-92.60071917
14581,8,-74.30705016,33.75883877,60.79879342,84.00830426,90.88763675,-22.31505986,-131.1474851
14582,8,-69.92863407,37.3316914,38.57943034,62.1970125,90.26805349,30.97702836,-2.894067813
14583,8,-84.18798854,19.60461289,168.4466701,190.1102513,89.97473,-73.87473203,-128.1856579
14584,8,-83.98771303,21.79033415,159.0574612,189.8125293,88.59378799,-64.37852209,76.09080095
14585,8,-63.87918347,45.70675878,4.415404494,30.14182236,89.76449401,52.50814459,-4.665097706
14587,8,-80.95312379,24.96975546,100.2262636,126.7137364,91.35612308,27.14910014,173.6475653
14588,8,-83.02950765,27.67698109,100.2477804,124.2961228,89.75065617,45.86313506,-21.02655687
14589,8,-83.21271903,25.64930141,105.5008337,129.9434725,89.25472972,19.28954483,-14.67665868
14590,8,-88.62722714,18.28550837,145.1798078,170.4794422,89.76254432,81.3169272,109.8367208
14591,8,-63.60515697,43.3832659,15.65898845,40.28276481,89.519565,-40.08941188,179.9395516
14594,8,-70.81015922,35.77091165,45.59929399,70.96216587,90.27811921,20.94390852,-88.4108323
